Original,Human-readable,topic_2_environmental_regulation,topic_4_customer_orientation,topic_6_shareholder_affiliation,topic_8_hiring_employees,topic_9_natural_disaster,topic_11_litigation,topic_12_carbon_emissions,topic_13_labor_issues,topic_14_supply_chain_problems,topic_15_taxes,is_overlap,has_overlap,has_label
wb_2203_human_rights,human rights,,,,,,,,,,,,FALSE,FALSE
wb_2206_public_private_partnerships,partnerships,,,1,,,,,,,,,FALSE,TRUE
wb_2207_thematic_based_ppps,ppp s,,,,,,,,,,,,FALSE,FALSE
wb_2271_m_and_e_impact,impact,,,,,,,,,,,,FALSE,FALSE
wb_2273_upstream_oil_and_gas,gas,,,,,,,,,,,,FALSE,FALSE
wb_2286_geological_survey,geological survey,,,,,,,,,,,,FALSE,FALSE
wb_2290_oil_and_gas_export,export,,,,,,,,,,,,FALSE,FALSE
wb_2298_refineries,refineries,,,,,,,,,,,,FALSE,FALSE
wb_2299_pipelines,pipelines,,,,,,,,,,,,FALSE,FALSE
wb_2303_fracking,f racking,,,,,,,,,,,,FALSE,FALSE
wb_2329_access_and_connectivity,access connectivity,,,,,,,,,,,,FALSE,FALSE
wb_2349_creative_commons_licensing,licensing,,,,,,,,,,,,FALSE,FALSE
wb_2358_e_government,government,1,,,,,,,,,,,FALSE,TRUE
wb_2363_mobile_applications,mobile applications,,,,,,,,,,,,FALSE,FALSE
wb_2369_data_privacy,data privacy,,,,,,,,,,,,FALSE,FALSE
wb_2370_data_security,data security,,,,,,,,,,,,FALSE,FALSE
wb_2371_encryption,encryption,,,,,,,,,,,,FALSE,FALSE
wb_2372_authentication_and_authorization,authentication authorization,,,,,,,,,,,,FALSE,FALSE
wb_2375_ict_methods_and_procedures,procedures,,,,,,,,,,,,FALSE,FALSE
wb_2381_software_development,software development,,,,,,,,,,,,FALSE,FALSE
wb_2387_broadcasting_industry_and_markets,markets,,,,,,,,,,,,FALSE,FALSE
wb_2389_radio_broadcasting,radiobroadcasting,,,,,,,,,,,,FALSE,FALSE
wb_2390_television_broadcasting,television broadcasting,,,,,,,,,,,,FALSE,FALSE
wb_2391_web_broadcasting,web broadcasting,,,,,,,,,,,,FALSE,FALSE
wb_2399_ict_innovation_and_transformation,transformation,,,,,,,,,,,,FALSE,FALSE
wb_2401_ict_innovation_methodologies,methodologies,,,,,,,,,,,,FALSE,FALSE
wb_2416_internet_of_things,internet things,,,,,,,,,,,,FALSE,FALSE
wb_2418__d_printing,printing,,,,,,,,,,,,FALSE,FALSE
wb_2420_ict_for_jobs,ict jobs,,,,,,,,,,,,FALSE,FALSE
wb_2424_ict_and_financial_sector,sector,,,,,,,,,,,,FALSE,FALSE
wb_2432_fragility_conflict_and_violence,violence,,,,,,,,,,,,FALSE,FALSE
wb_2433_conflict_and_violence,conflict violence,,,,,,,,,,,,FALSE,FALSE
wb_2440_survival_sex,survivals ex,,,,,,,,,,,,FALSE,FALSE
wb_2441_domestic_violence,domestic violence,,,,,,,,,,,,FALSE,FALSE
wb_2442_sexual_traficking,sexual tra fic king,,,,,,,,,,,,FALSE,FALSE
wb_2443_rape_and_sexual_violence,violence,,,,,,,,,,,,FALSE,FALSE
wb_2444_early_marriage,early marriage,,,,,,,,,,,,FALSE,FALSE
wb_2445_non_state_security_actors,security actors,,,,,,,,,,,,FALSE,FALSE
wb_2446_cartels,cartels,,,,,,,,,,,,FALSE,FALSE
wb_2447_mercenaries,mercenaries,,,,,,,,,,,,FALSE,FALSE
wb_2448_militia,militia,,,,,,,,,,,,FALSE,FALSE
wb_2449_paramilitaries,para militaries,,,,,,,,,,,,FALSE,FALSE
wb_2451_rebels_guerrillas_and_insurgents,insurgents,,,,,,,,,,,,FALSE,FALSE
wb_2452_gangs,gangs,,,,,,,,,,,,FALSE,FALSE
wb_2453_organized_crime,organized crime,,,,,,,,,,,,FALSE,FALSE
wb_2456_drugs_and_narcotics,drugs narcotics,,,,,,,,,,,,FALSE,FALSE
wb_2457_cyber_crime,cyb er crime,,,,,,,,,,,,FALSE,FALSE
wb_2458_human_trafficking,human trafficking,,,,,,,,,,,,FALSE,FALSE
wb_2462_political_violence_and_war,violence war,,,,,,,,,,,,FALSE,FALSE
wb_2464_insurgency,insurgency,,,,,,,,,,,,FALSE,FALSE
wb_2465_revolutionary_violence,revolutionary violence,,,,,,,,,,,,FALSE,FALSE
wb_2467_terrorism,terrorism,,,,,,,,,,,,FALSE,FALSE
wb_2468_conventional_war,conventional war,,,,,,,,,,,,FALSE,FALSE
wb_2469_nuclear_and_chemical_war,war,,,,,,,,,,,,FALSE,FALSE
wb_2470_peace_operations_and_conflict_management,conflict management,,,,,,,,,,,,FALSE,FALSE
wb_2471_peacekeeping,peacekeeping,,,,,,,,,,,,FALSE,FALSE
wb_2473_diplomacy_and_negotiations,diplomacy negotiations,,,,,,,,,,,,FALSE,FALSE
wb_2474_disarmament_demobilization_reintegration,reintegration,,,,,,,,,,,,FALSE,FALSE
wb_2478_peace_processes_and_dialogue,dialogue,,,,,,,,,,,,FALSE,FALSE
wb_2480_post_conflict_reconstruction,reconstruction,,,,,,,,,,,,FALSE,FALSE
wb_2482_reconciliation,reconciliation,,,,,,,,,,,,FALSE,FALSE
wb_2488_population_resettlement,population resettlement,,,,,,,,,,,,FALSE,FALSE
wb_2490_national_protection_and_security,security,,,,,,,,,,,,FALSE,FALSE
wb_2491_border_security,border security,,,,,,,,,,,,FALSE,FALSE
wb_2492_counter_terrorism,counterterrorism,,,,,,,,,,,,FALSE,FALSE
wb_2495_detention_prison_and_corrections_reform,corrections reform,,,,,,,,,,,,FALSE,FALSE
wb_2503_weapons_proliferation_and_arms_control,control,,,,,,,,,,,,FALSE,FALSE
wb_2505_weapons_of_mass_destruction,mass destruction,,,,,,,,,,,,FALSE,FALSE
wb_2507_human_rights_abuses_and_violations,abuses violations,,,,,,,,,,,,FALSE,FALSE
wb_2508_ethnic_cleansing,ethnic cleansing,,,,,,,,,,,,FALSE,FALSE
wb_2509_genocide,genocide,,,,,,,,,,,,FALSE,FALSE
wb_2510_war_crimes,war crimes,,,,,,,,,,,,FALSE,FALSE
wb_2511_slavery,slavery,,,,,,,,,,,,FALSE,FALSE
wb_2512_torture,torture,,,,,,,,,,,,FALSE,FALSE
wb_2513_crimes_against_humanity,crimes humanity,,,,,,,,,,,,FALSE,FALSE
wb_2514_human_rights_norms_and_mechanisms,norms mechanisms,,,,,,,,,,,,FALSE,FALSE
wb_2516_humanitarian_law,humanitarian law,,,,,,,,,,,,FALSE,FALSE
wb_2519_responses_to_human_rights_abuses,rights abuses,,,,,,,,,,,,FALSE,FALSE
wb_2520_reparations,reparations,,,,,,,,,,,,FALSE,FALSE
wb_2530_business_environment,business environment,,,,,,,,,,,,FALSE,FALSE
wb_2531_inspections_licensing_and_permits,permits,,,,,,,,,,,,FALSE,FALSE
wb_2563_trade_and_fdi_promotion_infrastructure,promotion infrastructure,,,,,,,,,,,,FALSE,FALSE
wb_2575_trade_policy_and_investment_agreements,agreements,,,,,,,,,,,,FALSE,FALSE
wb_2576_regional_integration,regional integration,,,,,,,,,,,,FALSE,FALSE
wb_2578_customs_unions,customs unions,,,,,,,,,,,,FALSE,FALSE
wb_2581_preferential_trade_and_investment_agreements,investment agreements,,,,,,,,,,,,FALSE,FALSE
wb_2595_anti_corruption_in_customs_administration,customs administration,,,,,,,,,,,,FALSE,FALSE
wb_2601_trade_linkages_spillovers_and_connectivity,spillover s connectivity,,,,,,,,,,,,FALSE,FALSE
wb_2657_emergency_preparedness,emergency preparedness,,,,,,,,,,,,FALSE,FALSE
wb_2661_high_cholesterol,high cholesterol,,,,,,,,,,,,FALSE,FALSE
wb_2663_ebola,e bola,,,,,1,,,,,,,FALSE,TRUE
wb_2665_refugee_resettlement,refugee resettlement,,,,,,,,,,,,FALSE,FALSE
wb_2666_life_expectancy,life expectancy,,,,,,,,,,,,FALSE,FALSE
wb_2667_rural_development,rural development,,,,,,,,,,,,FALSE,FALSE
wb_2668_income_inequality,income inequality,,,,,,,,,,,,FALSE,FALSE
wb_2669_premature_death,premature death,,,,,,,,,,,,FALSE,FALSE
wb_2670_jobs,jobs,,,,1,,,,,,,,FALSE,TRUE
wb_2689_jobs_diagnostics,jobs diagnostics,,,,,,,,,,,,FALSE,FALSE
wb_2690_categories_of_employment,categories employment,,,,,,,,,,,,FALSE,FALSE
wb_2704_employer,employer,,,,1,,,,1,,,,TRUE,TRUE
wb_2725_categories_of_workers,categories workers,,,,1,,,,1,,,,TRUE,TRUE
wb_2728_female_workers,female workers,,,,1,,,,1,,,,TRUE,TRUE
wb_2729_migrant_workers,migrant workers,,,,1,,,,,,,,FALSE,TRUE
wb_2732_skilled_workers,skilled workers,,,,1,,,,,,,,FALSE,TRUE
wb_2736_returns_to_work,returns work,,,,1,,,,,,,,FALSE,TRUE
wb_2737_employee_benefits,employee benefits,,,,1,,,,1,,,,TRUE,TRUE
wb_2738_labor_earnings,labor earnings,,,,,,,,1,,,,FALSE,TRUE
wb_2744_living_wages,living wages,,,,,,,,,,,,FALSE,FALSE
wb_2745_job_quality_and_labor_market_performance,labor market performance,,,,,,,,,,,,FALSE,FALSE
wb_2747_unemployment,unemployment,,,,1,,,,,,,,FALSE,TRUE
wb_2748_employment,employment,,,,1,,,,,,,,FALSE,TRUE
wb_2750_labor_force,labor force,,,,1,,,,1,,,,TRUE,TRUE
wb_2760_employment_tools_and_methods,methods,,,,,,,,,,,,FALSE,FALSE
wb_2763_census_data,census data,,,,,,,,,,,,FALSE,FALSE
wb_2769_jobs_strategies,jobs strategies,,,,,,,,,,,,FALSE,FALSE
wb_2788_labor_market_institutions_and_policies,institutions policies,,,,,,,,,,,,FALSE,FALSE
wb_2789_labor_contracts,labor contracts,,,,1,,,,,,,,FALSE,TRUE
wb_279_ict_strategy_policy_and_regulation,regulation,,,,,,,,,,,,FALSE,FALSE
wb_2794_employment_relationship,employment relationship,,,,1,,,,1,,,,TRUE,TRUE
wb_2798_part_time_work,work,,,,,,,,,,,,FALSE,FALSE
wb_2802_working_conditions,working conditions,,,,,,,,,,,,FALSE,FALSE
wb_281_ict_industry_and_services,services,,,,,,,,,,,,FALSE,FALSE
wb_2811_collective_bargaining,collective bargaining,,,,,,,,,,,,FALSE,FALSE
wb_2815_skills_and_education,skills education,,,,,,,,,,,,FALSE,FALSE
wb_2817_training_programs,training programs,,,,,,,,,,,,FALSE,FALSE
wb_282_ict_policy_regulatory_framework_and_institutions,framework institutions,,,,,,,,,,,,FALSE,FALSE
wb_2823_on_the_job_training,job training,,,,,,,,,,,,FALSE,FALSE
wb_2824_internship,internship,,,,1,,,,,,,,FALSE,TRUE
wb_2836_migration_policies_and_jobs,jobs,,,,,,,,,,,,FALSE,FALSE
wb_2837_immigration,immigration,,,,,,,,,,,,FALSE,FALSE
wb_2840_integration,integration,,,,,,,,,,,,FALSE,FALSE
wb_2843_naturalization,naturalization,1,,,,,,,,,,,FALSE,TRUE
wb_2844_emigration,emigration,,,,,,,,,,,,FALSE,FALSE
wb_2847_industrial_policies,industrial policies,1,,,,,,,,,,,FALSE,TRUE
wb_286_telecommunications_and_broadband_access,access,,,,,,,,,,,,FALSE,FALSE
wb_288_telecommunications_sector_policy_and_regulation,regulation,,,,,,,,,,,,FALSE,FALSE
wb_2884_inclusive_jobs,inclusive jobs,,,,,,,,,,,,FALSE,FALSE
wb_2889_minorities_and_disenfranchised_groups_and_jobs,groups jobs,,,,,,,,,,,,FALSE,FALSE
wb_2890_affirmative_action,affirmative action,,,,,,,,,,,,FALSE,FALSE
wb_2895_employment_rate,employment rate,,,,,,,,,,,,FALSE,FALSE
wb_2896_retirement,retirement,,,,,,,,,,,,FALSE,FALSE
wb_290_telecommunications_organizational_design,design,,,,,,,,,,,,FALSE,FALSE
wb_2901_gender_based_violence,violence,,,,,,,,,,,,FALSE,FALSE
wb_291_broadband_networks,broadband networks,,,,,,,,,,,,FALSE,FALSE
wb_2914_pesticides,pesticides,,,,,,,,,,,,FALSE,FALSE
wb_2925_adult_education,adult education,,,,,,,,,,,,FALSE,FALSE
wb_2926_day_care_centers,centers,,,,,,,,,,,,FALSE,FALSE
wb_2931_iron,iron,,,,,,,,,,,,FALSE,FALSE
wb_2933_zinc,zinc,,,,,,,,,,,,FALSE,FALSE
wb_2934_copper,copper,,,,,,,,,,,,FALSE,FALSE
wb_2935_nickel,nickel,,,,,,,,,,,,FALSE,FALSE
wb_2936_gold,gold,,,,,,,,,,,,FALSE,FALSE
wb_2937_silver,silver,,,,,,,,,,,,FALSE,FALSE
wb_2940_tungsten,tungsten,,,,,,,,,,,,FALSE,FALSE
wb_2943_switches,switches,,,,,,,,,,,,FALSE,FALSE
wb_2944_servers,servers,,,,,,,,,,,,FALSE,FALSE
wb_2945_database,database,,,,,,,,,,,,FALSE,FALSE
wb_2946_open_source,open source,,,,,,,,,,,,FALSE,FALSE
wb_2947_operating_systems,operating systems,,,,,,,,,,,,FALSE,FALSE
wb_2960_indigenous_peoples,indigenous peoples,,,,,,,,,,,,FALSE,FALSE
wb_2988_food_poisoning,food poisoning,,,,,,,,,,,,FALSE,FALSE
wb_3007_national_parks,national parks,,,,,,,,,,,,FALSE,FALSE
wb_317_bank_regulation_and_supervision,supervision,,,,,,,,,,,,FALSE,FALSE
wb_318_financial_architecture_and_banking,banking,,,,,,,,,,,,FALSE,FALSE
wb_327_vulnerability_and_risk_assessments,assessments,,,,,,,,,,,,FALSE,FALSE
wb_328_financial_integrity,financial integrity,,,,,,,,,,,,FALSE,FALSE
wb_332_capital_markets,capital markets,,,,,,,,,,,,FALSE,FALSE
wb_334_equity_markets,equity markets,,,,,,,,,,,,FALSE,FALSE
wb_336_non_bank_financial_institutions,financial institutions,,,,,,,,,,,,FALSE,FALSE
wb_337_insurance,insurance,,,,,,,,,,,,FALSE,FALSE
wb_341_investment_funds,investment funds,,,,,,,,,,,,FALSE,FALSE
wb_344_private_equity_funds,funds,,,,,,,,,,,,FALSE,FALSE
wb_345_sovereign_wealth_funds,funds,,,,,,,,,,,,FALSE,FALSE
wb_346_competitive_industries,competitive industries,,1,,,,,,,,,,FALSE,TRUE
wb_350_financial_infrastructure_and_remittances,remittances,,,,,,,,,,,,FALSE,FALSE
wb_351_payment_and_market_infrastructure,infrastructure,,,,,,,,,,,,FALSE,FALSE
wb_353_payment_systems,payment systems,,,,,,,,,,,,FALSE,FALSE
wb_357_credit_reporting,credit reporting,,,,,,,,,,,,FALSE,FALSE
wb_358_retail_payments,retail payments,,,,,,,,,,,,FALSE,FALSE
wb_363_financial_inclusion,financial inclusion,,,,,,,,,,,,FALSE,FALSE
wb_364_consumer_protection,consumer protection,,1,,,,,,,,,,FALSE,TRUE
wb_367_microfinance,micro finance,,,,,,,,,,,,FALSE,FALSE
wb_368_leasing,leasing,,,,,,,,,,,,FALSE,FALSE
wb_371_branchless_banking,branchless banking,,,,,,,,,,,,FALSE,FALSE
wb_376_innovation_technology_and_entrepreneurship,entrepreneurship,,,,,,,,,,,,FALSE,FALSE
wb_377_firm_innovation_productivity_and_growth,productivity growth,,,,,,,,,,,,FALSE,FALSE
wb_380_funding_innovation,funding innovation,,,,,,,,,,,,FALSE,FALSE
wb_382_tax_credits_and_direct_subsidies,direct subsidies,,,,,,,,,,,,FALSE,FALSE
wb_385_human_capital_for_innovation_and_entrepreneurship,innovation entrepreneurship,,,,,,,,,,,,FALSE,FALSE
wb_387_vocational_and_technical_training,training,,,,,,,,,,,,FALSE,FALSE
wb_405_business_climate,business climate,,,,,,,,,,,,FALSE,FALSE
wb_406_competition_policy,competition,,1,,,,,,,,,,FALSE,TRUE
wb_408_green_buildings,green buildings,,,,,,,,,,,,FALSE,FALSE
wb_410_business_law_and_regulation,regulation,,,,,,1,,,,,,FALSE,TRUE
wb_411_debt_resolution,debt resolution,,,,,,,,,,,,FALSE,FALSE
wb_417_corporate_governance,corporate governance,,,,,,,,,,,,FALSE,FALSE
wb_421_social_inclusion,social inclusion,,,,,,,,,,,,FALSE,FALSE
wb_427_water_allocation_and_water_economics,water economics,,,,,,,,,,,,FALSE,FALSE
wb_435_agriculture_and_food_security,security,,,,,,,,,,,,FALSE,FALSE
wb_436_forestry,forestry,,,,,,,,,,,,FALSE,FALSE
wb_439_macroeconomic_and_structural_policies,policies,,,,,,,,,,,,FALSE,FALSE
wb_440_macroeconomic_monitoring,macroeconomic monitoring,,,,,,,,,,,,FALSE,FALSE
wb_441_balance_of_payments,balance payments,,,,,,,,,,,,FALSE,FALSE
wb_442_inflation,inflation,,,,,,,,,,,,FALSE,FALSE
wb_444_monetary_policy,monetary,,,,,,,,,,,,FALSE,FALSE
wb_445_fiscal_policy,fiscal,,,,,,,,,,,,FALSE,FALSE
wb_450_debt,debt,,,,,,,,,,,,FALSE,FALSE
wb_452_debt_relief,debt relief,,,,,,,,,,,,FALSE,FALSE
wb_454_debt_restructuring,debt restructuring,,,,,,,,,,,,FALSE,FALSE
wb_470_education,education,,,,,,,,,,,,FALSE,FALSE
wb_471_economic_growth,economic growth,,,,,,,,,,,,FALSE,FALSE
wb_473_growth_diagnostics,growth diagnostics,,,,,,,,,,,,FALSE,FALSE
wb_476_green_growth,green growth,,,,,,,,,,,,FALSE,FALSE
wb_477_inclusive_growth,inclusive growth,,,,,,,,,,,,FALSE,FALSE
wb_478_levels_of_education,levels education,,,,,,,,,,,,FALSE,FALSE
wb_479_early_child_development,development,,,,,,,,,,,,FALSE,FALSE
wb_480_primary_education,primary education,,,,,,,,,,,,FALSE,FALSE
wb_481_secondary_education,secondary education,,,,,,,,,,,,FALSE,FALSE
wb_482_tertiary_education,tertiary education,,,,,,,,,,,,FALSE,FALSE
wb_483_vocational_education_and_training,training,,,,,,,,,,,,FALSE,FALSE
wb_484_lifelong_learning,lifelong learning,,,,,,,,,,,,FALSE,FALSE
wb_491_quality_of_education,quality education,,,,,,,,,,,,FALSE,FALSE
wb_494_education_and_ict,education ict,,,,,,,,,,,,FALSE,FALSE
wb_498_education_finance,education finance,,,,,,,,,,,,FALSE,FALSE
wb_503_school_health,school health,,,,,,,,,,,,FALSE,FALSE
wb_507_energy_and_extractives,energy extractive s,,,,,,,,,,,,FALSE,FALSE
wb_508_power_systems,power systems,,,,,,,,,,,,FALSE,FALSE
wb_509_nuclear_energy,nuclear energy,,,,,,,1,,,,,FALSE,TRUE
wb_511_coal_fired_power,power,,,,,,,1,,1,,,TRUE,TRUE
wb_515_power_sector_policy_and_institutions,institutions,,,,,,,,,,,,FALSE,FALSE
wb_519_utilities_governance_and_performance,performance,,,,,,,,,,,,FALSE,FALSE
wb_525_renewable_energy,renewable energy,,,,,,,1,,,,,FALSE,TRUE
wb_527_hydropower,hydropower,,,,,,,1,,,,,FALSE,TRUE
wb_528_solar_energy,solar energy,,,,,,,1,,,,,FALSE,TRUE
wb_529_wind_energy,wind energy,,,,,,,1,,,,,FALSE,TRUE
wb_532_biofuels_energy,bio fuels energy,,,,,,,1,,,,,FALSE,TRUE
wb_533_energy_efficiency,energy efficiency,,,,,,,1,,,,,FALSE,TRUE
wb_539_oil_and_gas_policy_strategy_and_institutions,strategy institutions,,,,,,,,,,,,FALSE,FALSE
wb_544_mid_and_downstream_oil_and_gas,oil gas,,,,,,,1,,,,,FALSE,TRUE
wb_548_ppp_in_oil_and_gas,gas,,,,,,,1,,,,,FALSE,TRUE
wb_549_oil_and_gas_systems,systems,,,,,,,,,,,,FALSE,FALSE
wb_551_gas_transportation_storage_and_distribution,storage distribution,,,,,,,,,,,,FALSE,FALSE
wb_554_mining_policy_laws_and_regulations,regulations,1,,,,,1,,,,,,TRUE,TRUE
wb_566_environment_and_natural_resources,resources,1,,,,,,,,,,,FALSE,TRUE
wb_567_climate_change,climate change,,,,,,,1,,,,,FALSE,TRUE
wb_568_climate_services,climate services,,,,,,,,,,,,FALSE,FALSE
wb_569_hydromet_services,hydro met services,,,,,,,,,,,,FALSE,FALSE
wb_570_early_warning_systems,systems,,,,,,,,,,,,FALSE,FALSE
wb_571_climate_science,climate science,,,,,,,1,,,,,FALSE,TRUE
wb_579_climate_change_mitigation,mitigation,,,,,,,,,,,,FALSE,FALSE
wb_588_conservation_finance,conservation finance,,,,,,,,,,,,FALSE,FALSE
wb_589_ecotourism,eco tourism,,,,,,,,,,,,FALSE,FALSE
wb_590_ecosystems,ecosystems,1,,,,,,,,,,,FALSE,TRUE
wb_594_wetlands,wetlands,,,,,,,,,,,,FALSE,FALSE
wb_595_drylands,dryland s,,,,,,,,,,,,FALSE,FALSE
wb_598_environmental_management,environmental management,1,,,,,,,,,,,FALSE,TRUE
wb_600_natural_resources_management,management,,,,,,,,,,,,FALSE,FALSE
wb_601_pollution_management,pollution management,1,,,,,,,,,,,FALSE,TRUE
wb_611_pension_funds,pension funds,,,,,,,,,,,,FALSE,FALSE
wb_612_housing_finance,housing finance,,,,,,,,,,,,FALSE,FALSE
wb_614_competitive_cities,competitive cities,,,,,,,,,,,,FALSE,FALSE
wb_615_gender,gender,,,,,,,,,,,,FALSE,FALSE
wb_621_health_nutrition_and_population,population,,,,,,,,,,,,FALSE,FALSE
wb_625_health_economics_and_finance,finance,,,,,,,,,,,,FALSE,FALSE
wb_631_human_resources_for_health,health,,,,,,,,,,,,FALSE,FALSE
wb_635_public_health,public health,,,,,,,,,,,,FALSE,FALSE
wb_639_reproductive_maternal_and_child_health,child health,,,,,,,,,,,,FALSE,FALSE
wb_640_population_and_demographic_change,change,,,,,,,,,,,,FALSE,FALSE
wb_641_reproductive_and_maternal_health,health,,,,,,,,,,,,FALSE,FALSE
wb_642_child_health,child health,,,,,,,,,,,,FALSE,FALSE
wb_643_aging_population,aging population,,,,,,,,,,,,FALSE,FALSE
wb_644_nutrition,nutrition,,,,,,,,,,,,FALSE,FALSE
wb_652_ict_applications,ict applications,,,,,,,,,,,,FALSE,FALSE
wb_653_enterprise_architecture,enterprise architecture,,,,,,,,,,,,FALSE,FALSE
wb_655_information_management,information management,,,,,,,,,,,,FALSE,FALSE
wb_656_portfolio_management,portfolio management,,,,,,,,,,,,FALSE,FALSE
wb_657_interoperability,inter operability,,,,,,,,,,,,FALSE,FALSE
wb_658_enterprise_applications,enterprise applications,,,,,,,,,,,,FALSE,FALSE
wb_660_business_intelligence,business intelligence,,,,,,,,,,,,FALSE,FALSE
wb_661_big_data,big data,,,,,,,,,,,,FALSE,FALSE
wb_662_social_media,social media,,,,,,,,,,,,FALSE,FALSE
wb_665_software_as_a_service,software service,,,,,,,,,,,,FALSE,FALSE
wb_666_application_development,application development,,,,,,,,,,,,FALSE,FALSE
wb_667_ict_infrastructure,ict infrastructure,,,,,,,,,,,,FALSE,FALSE
wb_669_software_infrastructure,software infrastructure,,,,,,,,,,,,FALSE,FALSE
wb_670_ict_security,ict security,,,,,,,,,,,,FALSE,FALSE
wb_671_storage_management,storage management,,,,,,,,,,,,FALSE,FALSE
wb_672_network_management,network management,,,,,,,,,,,,FALSE,FALSE
wb_674_shared_infrastructure,shared infrastructure,,,,,,,,,,,,FALSE,FALSE
wb_676_cloud_computing,cloud computing,,,,,,,,,,,,FALSE,FALSE
wb_678_digital_government,digital government,,,,,,,,,,,,FALSE,FALSE
wb_680_personal_data_protection,protection,,,,,,,,,,,,FALSE,FALSE
wb_693_postal_services,postal services,,,,,,,,,,,,FALSE,FALSE
wb_694_broadcast_and_media,broadcast media,,,,,,,,,,,,FALSE,FALSE
wb_695_poverty,poverty,,,,,,,,,,,,FALSE,FALSE
wb_696_public_sector_management,management,,,,,,,,,,,,FALSE,FALSE
wb_697_social_protection_and_labor,labor,,,,1,,,,1,,,,TRUE,TRUE
wb_698_trade,trade,,,,,,,,,,,,FALSE,FALSE
wb_699_urban_development,urban development,,,,,,,,,,,,FALSE,FALSE
wb_700_inequality_and_shared_prosperity,prosperity,,,,,,,,,,,,FALSE,FALSE
wb_701_jobs_and_poverty,jobs poverty,,,,,,,,,,,,FALSE,FALSE
wb_706_evidence_based_policy,evidence based,,,,,,,,,,,,FALSE,FALSE
wb_707_poverty_measurement_and_analysis,analysis,,,,,,,,,,,,FALSE,FALSE
wb_713_public_finance,public finance,,,,,,,,,,,,FALSE,FALSE
wb_716_managing_public_finances,finances,,,,,,,,,,,,FALSE,FALSE
wb_718_public_investment_management,management,,,1,,,,,,,,,FALSE,TRUE
wb_720_tax_and_revenue_policy_and_administration,administration,,,1,,,,,,,,,FALSE,TRUE
wb_721_state_owned_enterprises,enterprises,,,,,,,,,,,,FALSE,FALSE
wb_723_public_administration,public administration,,,,,,,,,,,,FALSE,FALSE
wb_724_human_resources_for_public_sector,public sector,,,,,,,,,,,,FALSE,FALSE
wb_725_organizational_management,organizational management,,,,,,,,,,,,FALSE,FALSE
wb_727_monitoring_and_evaluation,monitoring evaluation,,,,,,,,,,,,FALSE,FALSE
wb_728_public_service_delivery,delivery,,,,,,,,,1,,,FALSE,TRUE
wb_729_performance_management,performance management,,,,,,,,,,,,FALSE,FALSE
wb_738_social_cohesion,social cohesion,,,,,,,,,,,,FALSE,FALSE
wb_739_political_violence_and_civil_war,war,,,,,,,,,,,,FALSE,FALSE
wb_742_youth_and_gender_based_violence,based violence,,,,,,,,,,,,FALSE,FALSE
wb_744_social_analysis,social analysis,,,,,,,,,,,,FALSE,FALSE
wb_749_indigenous_peoples,indigenous peoples,,,,,,,,,,,,FALSE,FALSE
wb_751_social_insurance,social insurance,,,,,,,,,,,,FALSE,FALSE
wb_752_contributory_benefits,contributory benefits,,,,,,,,,,,,FALSE,FALSE
wb_756_vulnerable_groups,vulnerable groups,,,,,,,,,,,,FALSE,FALSE
wb_758_orphans,orphans,,,,,,,,,,,,FALSE,FALSE
wb_768_international_standards_and_technical_regulations,technical regulations,,,,,,,,,,,,FALSE,FALSE
wb_769_investment_policy,investment,,,,,,,,,,,,FALSE,FALSE
wb_772_trade_facilitation_and_logistics,logistics,,,,,,,,,1,,,FALSE,TRUE
wb_774_customs_and_border_management,management,,,,,,,,,,,,FALSE,FALSE
wb_775_trade_policy_and_integration,trade integration,,,,,,,,,,,,FALSE,FALSE
wb_776_trade_policy,trade,,,,,,,,,,,,FALSE,FALSE
wb_778_non_tariff_measures,measures,,,,,,,,,,,,FALSE,FALSE
